time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,analytic_error_m
5414.98000037,6511843.70415,-2344407.99321,0,2570.67996834,7140.33829256,0,0.00214794173679
5424.53022965,6536036.79005,-2276088.82637,0,2495.76693521,7166.86638894,0,0.00213129554198
5434.08045893,6559513.12594,-2207520.06076,0,2420.5802131,7192.60855765,0,0.00209922155676
5443.63068821,6582270.13738,-2138709.21573,0,2345.12804708,7217.56197578,0,0.00207049557936
5453.18091748,6604305.3288,-2069663.83717,0,2269.41871133,7241.72390689,0,0.00207489409914
5462.73114676,6625616.28374,-2000391.49665,0,2193.46050823,7265.09170137,0,0.00213251279303
5472.28137604,6646200.66516,-1930899.79065,0,2117.26176748,7287.66279667,0,0.00222985561519
5481.83160532,6666056.21569,-1861196.3397,0,2040.83084512,7309.43471763,0,0.00231921976545
5491.38183459,6685180.75789,-1791288.78755,0,1964.17612269,7330.40507671,0,0.00234652335891
5500.93206387,6703572.1945,-1721184.80034,0,1887.30600624,7350.57157428,0,0.002289329573
5510.48229315,6721228.50872,-1650892.06577,0,1810.22892544,7369.93199885,0,0.00218494199248
5520.03252243,6738147.76447,-1580418.29226,0,1732.95333265,7388.48422733,0,0.00211154687021
5529.5827517,6754328.10659,-1509771.20815,0,1655.48770196,7406.22622525,0,0.00209723674361
5539.13298098,6769767.76062,-1438958.56065,0,1577.84052838,7423.15604699,0,0.00210098170793
5548.68321026,6784465.03334,-1367988.11513,0,1500.02032679,7439.27183602,0,0.00210351116946
5558.23343954,6798418.31303,-1296867.6543,0,1422.03563108,7454.57182506,0,0.0021027221448
5567.78366881,6811626.06955,-1225604.97732,0,1343.89499312,7469.05433629,0,0.00210077630766
5577.33389809,6824086.85451,-1154207.89894,0,1265.60698195,7482.71778154,0,0.00210023373209
5586.88412737,6835799.3014,-1082684.24865,0,1187.18018271,7495.56066247,0,0.00210250863543
5596.43435665,6846762.12583,-1011041.86983,0,1108.62319579,7507.58157072,0,0.0021089015831
5605.98458592,6856974.12561,-939288.618869,0,1029.94463585,7518.77918804,0,0.00212062141573
5615.5348152,6866434.18089,-867432.364326,0,951.153130883,7529.1522865,0,0.00213625971966
5625.08504448,6875141.25431,-795480.986051,0,872.257321251,7538.69972857,0,0.00214910020511
5634.63527376,6883094.39107,-723442.374325,0,793.265858768,7547.42046725,0,0.00214861712853
5644.18550303,6890292.71905,-651324.428998,0,714.187405733,7555.31354621,0,0.00212727839364
5653.73573231,6896735.44887,-579135.058618,0,635.030633987,7562.3780999,0,0.00208982780969
5663.28596159,6902421.87403,-506882.179561,0,555.804223962,7568.6133536,0,0.00205881287847
5672.83619087,6907351.37092,-434573.71517,0,476.51686373,7574.01862354,0,0.00206730601288
5682.38642014,6911523.39892,-362217.594878,0,397.177248049,7578.59331699,0,0.00213455688531
5691.93664942,6914937.50045,-289821.753343,0,317.79407741,7582.33693227,0,0.00224139311436
5701.4868787,6917593.30105,-217394.12958,0,238.376057082,7585.24905888,0,0.00233369613756
5711.03710798,6919490.50943,-144942.666087,0,158.931896155,7587.32937746,0,0.0023548904077
5720.58733725,6920628.9175,-72475.3079807,0,79.4703065801,7588.5776599,0,0.00228582073396
5730.13756653,6921008.40045,-0.0021246324759,0,2.21216737373e-06,7588.9937693,0,0.00217223419683
5739.68779581,6920628.91682,72475.3037357,0,-79.4703021526,7588.57766001,0,0.00209844915512
5749.23802509,6919490.50849,144942.661843,0,-158.931891735,7587.32937764,0,0.00208625205321
5758.78825436,6917593.30014,217394.12534,0,-238.37605266,7585.2490591,0,0.00209040864197
5768.33848364,6914937.49974,289821.749122,0,-317.794072966,7582.33693252,0,0.00209293828012
5777.88871292,6911523.39854,362217.590688,0,-397.177243574,7578.59331725,0,0.00209178902383
5787.4389422,6907351.37092,434573.711014,0,-476.516859221,7574.01862382,0,0.00208947557669
5796.98917147,6902421.87438,506882.175433,0,-555.804219421,7568.6133539,0,0.00208878451962
5806.53940075,6896735.44945,579135.054506,0,-635.030629419,7562.37810023,0,0.00209134277555
5816.08963003,6890292.71973,651324.424889,0,-714.187401146,7555.3135466,0,0.00209868636702
5825.63985931,6883094.39173,723442.370205,0,-793.265854172,7547.4204677,0,0.00211228176309
5835.19008858,6875141.25485,795480.981912,0,-872.257316654,7538.69972909,0,0.0021306179065
5844.74031786,6866434.18128,867432.36017,0,-951.153126294,7529.15228711,0,0.00214626187455
5854.29054714,6856974.12588,939288.614703,0,-1029.94463128,7518.77918872,0,0.00214724138837
5863.84077642,6846762.12608,1011041.86567,0,-1108.62319124,7507.58157146,0,0.00212451933574
5873.39100569,6835799.30176,1082684.24451,0,-1187.18017819,7495.56066326,0,0.00208226975447
5882.94123497,6824086.85511,1154207.89484,0,-1265.60697746,7482.71778235,0,0.00204457621507
5892.49146425,6811626.07051,1225604.97328,0,-1343.89498868,7469.05433711,0,0.00204891577052
5902.04169353,6798418.31439,1296867.65032,0,-1422.03562667,7454.57182588,0,0.00211966917217
5911.59192281,6784465.03506,1367988.11121,0,-1500.02032242,7439.27183685,0,0.00223885040918
5921.14215208,6769767.76257,1438958.55676,0,-1577.84052404,7423.15604783,0,0.0023480022234
5930.69238136,6754328.10859,1509771.20427,0,-1655.48769764,7406.22622613,0,0.00238273833946
5940.24261064,6738147.76621,1580418.28831,0,-1732.95332834,7388.48422829,0,0.00231539255558
5949.79283992,6721228.50982,1650892.06166,0,-1810.22892116,7369.93199991,0,0.00218731716716
5959.34306919,6703572.19493,1721184.79608,0,-1887.30600197,7350.57157544,0,0.00209298644441
5968.89329847,6685180.75802,1791288.78322,0,-1964.17611844,7330.40507795,0,0.00207207309327
5978.44352775,6666056.21587,1861196.33539,0,-2040.83084087,7309.43471891,0,0.00207548032155
5987.99375703,6646200.66553,1930899.7864,0,-2117.26176321,7287.66279798,0,0.00207821233654
5997.5439863,6625616.28442,2000391.49251,0,-2193.46050394,7265.0917027,0,0.00207748988011
6007.09421558,6604305.32982,2069663.83314,0,-2269.41870701,7241.72390825,0,0.00207531458917
6016.64444486,6582270.13872,2138709.21182,0,-2345.12804274,7217.56197716,0,0.00207441722858
6026.19467414,6559513.12748,2207520.05691,0,-2420.58020875,7192.60855908,0,0.0020763276428
6035.74490341,6536036.79168,2276088.82254,0,-2495.76693086,7166.86639042,0,0.00208230409799
6045.29513269,6511843.70576,2344407.98937,0,-2570.67996399,7140.3382941,0,0.0020935974986
6054.84536197,6486936.52279,2412470.06544,0,-2645.3110931,7113.02717923,0,0.00210912964297
6064.39559125,6461317.97414,2480267.58699,0,-2719.65213403,7084.93604077,0,0.00212263499657
6073.94582052,6434990.86921,2547793.11927,0,-2793.69493447,7056.06795922,0,0.00212368472903
6083.4960498,6407958.09509,2615039.25735,0,-2867.43137478,7026.4261003,0,0.00210409118564
6093.04627908,6380222.61624,2681998.62695,0,-2940.85336893,6996.01371456,0,0.002067231263
6102.59650836,6351787.47417,2748663.8852,0,-3013.95286538,6964.83413707,0,0.00203431843481
6112.14673763,6322655.78709,2815027.72152,0,-3086.72184794,6932.89078701,0,0.00203853314432
6121.69696691,6292830.74958,2881082.85833,0,-3159.15233666,6900.18716734,0,0.00210170547909
6131.24719619,6262315.63224,2946822.05193,0,-3231.23638874,6866.72686439,0,0.00220818276814
6140.79742547,6231113.78133,3012238.09323,0,-3302.96609932,6832.51354748,0,0.00230539830979
6150.34765474,6199228.61843,3077323.80863,0,-3374.33360243,6797.55096848,0,0.002334987301
6159.89788402,6166663.64006,3142072.06071,0,-3445.33107183,6761.84296145,0,0.00227280584514
6169.4481133,6133422.41738,3206475.74912,0,-3515.95072184,6725.39344216,0,0.00215863387986
6178.99834258,6099508.59578,3270527.81131,0,-3586.18480822,6688.2064077,0,0.00207753315989
6188.54857185,6064925.89453,3334221.22337,0,-3656.02562905,6650.285936,0,0.00206117940877
6198.09880113,6029678.10592,3397549.00054,0,-3725.46552548,6611.63618549,0,0.00206465160593
6207.64903041,5993769.09517,3460504.19817,0,-3794.49688263,6572.26139457,0,0.00206705665992
6217.19925969,5957202.80011,3523079.91254,0,-3863.11213044,6532.16588112,0,0.0020663660776
6226.74948896,5919983.23064,3585269.2815,0,-3931.30374447,6491.35404207,0,0.00206462715016
6236.29971824,5882114.46829,3647065.48527,0,-3999.06424674,6449.8303529,0,0.00206421046318
6245.84994752,5843600.66577,3708461.7472,0,-4066.38620655,6407.59936716,0,0.00206636096815
6255.4001768,5804446.04656,3769451.33448,0,-4133.26224129,6364.66571595,0,0.0020721478418
6264.95040607,5764654.90441,3830027.55893,0,-4199.68501724,6321.03410742,0,0.00208259752961
6274.50063535,5724231.60288,3890183.7777,0,-4265.64725041,6276.70932628,0,0.0020962923587
6284.05086463,5683180.57486,3949913.39398,0,-4331.14170728,6231.69623322,0,0.00210696367849
6293.60109391,5641506.32209,4009209.85779,0,-4396.16120566,6185.99976444,0,0.00210508457835
6303.15132318,5599213.41464,4068066.6666,0,-4460.69861542,6139.62493106,0,0.00208441122596
6312.70155246,5556306.49042,4126477.36611,0,-4524.74685932,6092.5768186,0,0.00205071756083
6322.25178174,5512790.25465,4184435.55093,0,-4588.29891374,6044.86058643,0,0.00202622309152
6331.80201102,5468669.47936,4241934.86528,0,-4651.34780948,5996.48146716,0,0.00204139049834
6341.35224029,5423949.00286,4298969.00367,0,-4713.88663252,5947.44476611,0,0.00211123744467
6350.90246957,5378633.72919,4355531.71164,0,-4775.90852476,5897.75586073,0,0.00221393438224
6360.45269885,5332728.62763,4411616.78641,0,-4837.40668482,5847.42019998,0,0.00229681755945
6370.00292813,5286238.73215,4467218.07758,0,-4898.37436871,5796.44330373,0,0.00230839584639
6379.55315741,5239169.14087,4522329.48784,0,-4958.80489064,5744.83076218,0,0.00223608095092
6389.10338668,5191525.01553,4576944.97363,0,-5018.69162374,5692.58823522,0,0.00212938619
6398.65361596,5143311.58098,4631058.54582,0,-5078.02800074,5639.72145182,0,0.00206609691136
6408.20384524,5094534.12456,4684664.27041,0,-5136.80751476,5586.23620937,0,0.00205872417937
6417.75407452,5045197.9951,4737756.2688,0,-5195.02371995,5532.13837315,0,0.00206252642038
6427.30430379,4995308.60284,4790328.71883,0,-5252.67023225,5477.43387562,0,0.00206443735169
6436.85453307,4944871.41872,4842375.85536,0,-5309.74073006,5422.12871573,0,0.00206376648046
6446.40476235,4893891.97372,4893891.9708,0,-5366.22895497,5366.22895833,0,0.00206275590621
6455.95499163,4842375.8583,4944871.41583,0,-5422.1287124,5309.74073346,0,0.00206323734424
6465.5052209,4790328.72179,4995308.59996,0,-5477.43387232,5252.67023569,0,0.00206606215422
6475.05545018,4737756.27172,5045197.99218,0,-5532.13836988,5195.02372344,0,0.00207231433834
6484.60567946,4684664.27327,5094534.12157,0,-5586.23620614,5136.8075183,0,0.0020827780659
6494.15590874,4631058.54859,5143311.57789,0,-5639.72144864,5078.02800434,0,0.00209525056889
6503.70613801,4576944.97617,5191525.01215,0,-5692.58823213,5018.69162738,0,0.00210288268531
6513.25636729,4522329.4902,5239169.13724,0,-5744.83075917,4958.80489431,0,0.00209681068817
6522.80659657,4467218.07988,5286238.72845,0,-5796.44330078,4898.37437239,0,0.0020735257741
6532.35682585,4411616.78883,5332728.62409,0,-5847.42019706,4837.40668851,0,0.00204293242697
6541.90705512,4355531.71433,5378633.726,0,-5897.75585782,4775.90852846,0,0.00203010936367
6551.4572844,4298969.00674,5423949.00016,0,-5947.44476319,4713.8866362,0,0.00206277489249
6561.00751368,4241934.86875,5468669.47718,0,-5996.48146421,4651.34781316,0,0.00214654007855
6570.55774296,4184435.55477,5512790.25292,0,-6044.86058348,4588.29891741,0,0.002249685895
6580.10797223,4126477.3702,5556306.489,0,-6092.57681565,4524.74686301,0,0.00231724214434
6589.65820151,4068066.67076,5599213.41331,0,-6139.62492813,4460.69861914,0,0.00230552855386
6599.20843079,4009209.86186,5641506.32064,0,-6185.99976154,4396.16120944,0,0.00221750145103
6608.75866007,3949913.39784,5683180.57314,0,-6231.69623038,4331.14171114,0,0.00211589798092
6618.30888934,3890183.78135,5724231.6009,0,-6276.70932349,4265.64725433,0,0.00206910187877
6627.85911862,3830027.56253,5764654.90236,0,-6321.0341047,4199.68502119,0,0.00206902680178
6637.4093479,3769451.33804,5804446.04444,0,-6364.66571329,4133.26224526,0,0.00207291992526
6646.95957718,3708461.75073,5843600.66362,0,-6407.59936456,4066.38621055,0,0.00207446732026
6656.50980645,3647065.48882,5882114.46615,0,-6449.83035035,3999.06425076,0,0.00207419779805
6666.06003573,3585269.28507,5919983.22855,0,-6491.35403955,3931.30374851,0,0.00207418035099
6675.61026501,3523079.91613,5957202.79805,0,-6532.16587864,3863.11213451,0,0.00207561369164
6685.16049429,3460504.20176,5993769.0931,0,-6572.26139213,3794.49688674,0,0.00207916757484
6694.71072356,3397549.00409,6029678.10379,0,-6611.6361831,3725.46552963,0,0.0020859895967
6704.26095284,3334221.22688,6064925.89232,0,-6650.28593366,3656.02563325,0,0.00209658963602
6713.81118212,3270527.81474,6099508.59338,0,-6688.20640542,3586.18481246,0,0.00210789022806
6723.3614114,3206475.75238,6133422.41463,0,-6725.39343998,3515.95072609,0,0.00211237675024
6732.91164067,3142072.06386,6166663.63705,0,-6761.84295935,3445.33107609,0,0.00210214684358
6742.46186995,3077323.81176,6199228.61539,0,-6797.55096644,3374.33360669,0,0.00207700282495
6752.01209923,3012238.09648,6231113.77853,0,-6832.51354547,3302.96610358,0,0.00205148810004
6761.56232851,2946822.05537,6262315.6299,0,-6866.72686238,3231.23639299,0,0.00205329189227
6771.11255778,2881082.86205,6292830.74783,0,-6900.18716531,3159.15234092,0,0.00210616097969
6780.66278706,2815027.72551,6322655.78594,0,-6932.89078496,3086.72185219,0,0.00220499557013
6790.21301634,2748663.88943,6351787.47353,0,-6964.83413501,3013.95286963,0,0.0023083166534
6799.76324562,2681998.63132,6380222.61591,0,-6996.01371251,2940.8533732,0,0.00235983857375
6809.3134749,2615039.26176,6407958.09482,0,-7026.42609828,2867.43137909,0,0.00232462414161
6818.86370417,2547793.12359,6434990.86876,0,-7056.06795726,2793.69493884,0,0.00222165873379
6828.41393345,2480267.59116,6461317.97336,0,-7084.93603887,2719.65213847,0,0.00212485223804
6837.96416273,2412470.0695,6486936.52177,0,-7113.0271774,2645.31109757,0,0.00209165006557
6847.51439201,2344407.9934,6511843.70466,0,-7140.33829234,2570.67996847,0,0.00209525520559
6857.06462128,2276088.82654,6536036.7905,0,-7166.86638873,2495.76693534,0,0.00209916397276
6866.61485056,2207520.0609,6559513.12627,0,-7192.60855745,2420.58021324,0,0.00210078243251
6876.16507984,2138709.21582,6582270.13752,0,-7217.56197558,2345.12804725,0,0.00210126098957
6885.71530912,2069663.83716,6604305.32867,0,-7241.72390671,2269.41871153,0,0.00210231253197
6895.26553839,2000391.49653,6625616.28329,0,-7265.09170121,2193.46050849,0,0.00210454754073
6904.81576767,1930899.79043,6646200.66439,0,-7287.66279654,2117.26176779,0,0.00210859965037
6914.36599695,1861196.33939,6666056.21465,0,-7309.43471752,2040.83084549,0,0.00211586170138
6923.91622623,1791288.7872,6685180.75672,0,-7330.40507662,1964.17612309,0,0.00212657667617
6933.4664555,1721184.80001,6703572.19339,0,-7350.5715742,1887.30600664,0,0.00213692475408
6943.01668478,1650892.06552,6721228.50788,0,-7369.93199876,1810.22892581,0,0.00213893764802
6952.56691406,1580418.29213,6738147.76399,0,-7388.48422722,1732.95333298,0,0.00212571243772
6962.11714334,1509771.20808,6754328.10636,0,-7406.22622512,1655.48770226,0,0.00210010044539
6971.66737261,1438958.56063,6769767.76062,0,-7423.15604685,1577.84052865,0,0.0020807603197
6981.21760189,1367988.11517,6784465.03364,0,-7439.27183585,1500.02032704,0,0.00209725035166
6990.76783117,1296867.65442,6798418.31365,0,-7454.57182486,1422.03563128,0,0.00216927493471
7000.31806045,1225604.9775,6811626.07045,0,-7469.05433607,1343.8949933,0,0.00228261695484
7009.86828972,1154207.89917,6824086.8556,0,-7482.71778131,1265.60698209,0,0.0023880664314
7019.418519,1082684.24891,6835799.30258,0,-7495.56066223,1187.18018284,0,0.00242822625735
7028.96874828,1011041.87007,6846762.12694,0,-7507.58157047,1108.62319593,0,0.00237468688906
7038.51897756,939288.619063,6856974.12651,0,-7518.7791878,1029.94463602,0,0.00225828110139
7048.06920683,867432.364459,6866434.18155,0,-7529.15228627,951.153131082,0,0.00216106849323
7057.61943611,795480.986163,6875141.2549,0,-7538.69972833,872.257321456,0,0.00213514627607
7067.16966539,723442.374449,6883094.39167,0,-7547.42046701,793.265858964,0,0.0021397318481
7076.71989467,651324.429125,6890292.71958,0,-7555.31354597,714.187405929,0,0.0021439253428
7086.27012394,579135.058739,6896735.44927,0,-7562.37809967,635.030634194,0,0.00214609211641
7095.82035322,506882.179666,6902421.87421,0,-7568.61335338,555.804224193,0,0.00214751790307
7105.3705825,434573.715251,6907351.3708,0,-7574.01862336,476.516863999,0,0.00214949111109
7114.92081178,362217.59493,6911523.39844,0,-7578.59331684,397.177248367,0,0.00215227545598
7124.47104105,289821.753368,6914937.49961,0,-7582.33693217,317.794077781,0,0.0021565373369
7134.02127033,217394.129583,6917593.29993,0,-7585.24905881,238.376057499,0,0.00216398295501
7143.57149961,144942.666082,6919490.50818,0,-7587.32937742,158.931896599,0,0.00217503693353
7153.12172889,72475.3079828,6920628.91633,0,-7588.57765986,79.4703070248,0,0.0021855374309
7162.67195816,0.0021479082061,6921008.39959,0,-7588.99376924,2.63025822278e-06,0,0.00218706421959
7172.22218744,-72475.3036885,6920628.91636,0,-7588.57765993,-79.4703017744,0,0.0021728627094
7181.77241672,-144942.661792,6919490.50828,0,-7587.32937754,-158.931891378,0,0.0021470709047
7191.322646,-217394.1253,6917593.30019,0,-7585.24905898,-238.376052321,0,0.00213088493653
7200.87287527,-289821.749091,6914937.50012,0,-7582.33693237,-317.794072655,0,0.00215627600815
7210.42310455,-362217.59066,6911523.39926,0,-7578.59331706,-397.177243293,0,0.00224273296875
7219.97333383,-434573.710986,6907351.37195,0,-7574.01862359,-476.516858969,0,0.00237226875157
7229.52356311,-506882.175403,6902421.87562,0,-7568.61335364,-555.804219191,0,0.00249038895535
7239.07379238,-579135.054473,6896735.45079,0,-7562.37809997,-635.030629197,0,0.0025352841215
7248.62402166,-651324.424854,6890292.721,0,-7555.31354633,-714.187400915,0,0.00247627816625
7258.17425094,-723442.370169,6883094.39278,0,-7547.42046744,-793.265853915,0,0.00234548512915
7267.72448022,-795480.981877,6875141.25563,0,-7538.69972886,-872.257316366,0,0.002232027421
7277.2747095,-867432.360138,6866434.18197,0,-7529.15228688,-951.153125997,0,0.00219874546576
7286.82493877,-939288.614663,6856974.12659,0,-7518.77918848,-1029.94463099,0,0.00220363077891
7296.37516805,-1011041.86561,6846762.12673,0,-7507.58157122,-1108.62319095,0,0.00220828200787
7305.92539733,-1082684.24442,6835799.30227,0,-7495.56066304,-1187.18017789,0,0.00221136889953
7315.47562661,-1154207.89472,6824086.8554,0,-7482.71778215,-1265.60697714,0,0.00221390926535
7325.02585588,-1225604.9731,6811626.07049,0,-7469.05433695,-1343.89498833,0,0.00221676966069
7334.57608516,-1296867.65008,6798418.31399,0,-7454.57182577,-1422.03562627,0,0.002219852931
7344.12631444,-1367988.11091,6784465.03428,0,-7439.2718368,-1500.02032199,0,0.00222357221627
7353.67654372,-1438958.55641,6769767.76149,0,-7423.15604784,-1577.84052356,0,0.00222955868473
7363.22677299,-1509771.20389,6754328.10736,0,-7406.22622617,-1655.48769714,0,0.00223861777201
7372.77700227,-1580418.28794,6738147.76505,0,-7388.48422833,-1732.95332784,0,0.00224746814949
7382.32723155,-1650892.06134,6721228.50896,0,-7369.93199993,-1810.22892068,0,0.00224883251072
7391.87746083,-1721184.79584,6703572.1945,0,-7350.57157543,-1887.30600153,0,0.00223679246369
7401.4276901,-1791288.78305,6685180.75789,0,-7330.4050779,-1964.17611801,0,0.00221559378543
7410.97791938,-1861196.33528,6666056.21598,0,-7309.43471884,-2040.83084046,0,0.00220520993194
7420.52814866,-1930899.78639,6646200.66596,0,-7287.66279788,-2117.26176282,0,0.00223538167288
7430.07837794,-2000391.49257,6625616.28517,0,-7265.09170256,-2193.46050357,0,0.00232376231165
7439.62860721,-2069663.83328,6604305.33087,0,-7241.72390806,-2269.41870666,0,0.00245273095692
7449.17883649,-2138709.212,6582270.13998,0,-7217.56197695,-2345.1280424,0,0.00256989868554
7458.72906577,-2207520.05711,6559513.12883,0,-7192.60855885,-2420.58020841,0,0.00261546894657
7468.27929505,-2276088.82272,6536036.79296,0,-7166.86639019,-2495.76693051,0,0.00255916909292
7477.82952432,-2344407.9895,6511843.70682,0,-7140.3382939,-2570.67996362,0,0.00243117157984
7487.3797536,-2412470.0655,6486936.52358,0,-7113.02717906,-2645.3110927,0,0.00231747440875
7496.92998288,-2480267.58703,6461317.97485,0,-7084.9360406,-2719.65213363,0,0.00228312980234
7506.48021216,-2547793.11931,6434990.86994,0,-7056.06795905,-2793.69493407,0,0.00228836829677
7516.03044143,-2615039.25736,6407958.09577,0,-7026.42610013,-2867.43137438,0,0.00229338620495
7525.58067071,-2681998.6269,6380222.6168,0,-6996.01371441,-2940.85336852,0,0.00229733753358
7535.13089999,-2748663.88507,6351787.47454,0,-6964.83413694,-3013.95286496,0,0.0023009822178
7544.68112927,-2815027.72127,6322655.78719,0,-6932.89078692,-3086.7218475,0,0.00230475762183
7554.23135854,-2881082.85794,6292830.74936,0,-6900.18716732,-3159.1523362,0,0.00230821575387
7563.78158782,-2946822.0514,6262315.63169,0,-6866.72686443,-3231.23638824,0,0.00231150220458
7573.3318171,-3012238.09259,6231113.78051,0,-6832.51354758,-3302.9660988,0,0.00231613484775
7582.88204638,-3077323.80793,6199228.61748,0,-6797.55096862,-3374.3336019,0,0.00232293636318
7592.43227565,-3142072.06004,6166663.63919,0,-6761.84296159,-3445.3310713,0,0.0023293380657
7601.98250493,-3206475.74857,6133422.41678,0,-6725.39344228,-3515.95072132,0,0.00232943410529
7611.53273421,-3270527.81093,6099508.59555,0,-6688.20640777,-3586.18480773,0,0.00231915662091
7621.08296349,-3334221.22311,6064925.89455,0,-6650.28593605,-3656.02562856,0,0.00230388472591
7630.63319276,-3397549.0004,6029678.10616,0,-6611.63618552,-3725.465525,0,0.00230271112667
7640.18342204,-3460504.19819,5993769.09569,0,-6572.26139456,-3794.49688216,0,0.00234139300345
7649.73365132,-3523079.91271,5957202.80092,0,-6532.16588107,-3863.11212998,0,0.00243215432838
7659.2838806,-3585269.2818,5919983.2317,0,-6491.35404198,-3931.30374402,0,0.00255471861013
7668.83410987,-3647065.48566,5882114.46952,0,-6449.83035278,-3999.0642463,0,0.00265908162792
7678.38433915,-3708461.74761,5843600.66706,0,-6407.59936703,-4066.38620611,0,0.00269156649844
7687.93456843,-3769451.33485,5804446.04777,0,-6364.66571583,-4133.26224083,0,0.00262952593208
7697.48479771,-3830027.55919,5764654.90542,0,-6321.03410733,-4199.68501677,0,0.00250836161314
7707.03502699,-3890183.77784,5724231.60366,0,-6276.70932622,-4265.64724991,0,0.00240958537737
7716.58525626,-3949913.39411,5683180.5756,0,-6231.69623317,-4331.14170678,0,0.00238749158766
7726.13548554,-4009209.85791,5641506.32285,0,-6185.99976438,-4396.16120516,0,0.00239323590254
7735.68571482,-4068066.66668,5599213.41536,0,-6139.62493101,-4460.69861493,0,0.00239856982419
7745.2359441,-4126477.3661,5556306.49103,0,-6092.57681857,-4524.74685883,0,0.00240324690396
7754.78617337,-4184435.55079,5512790.25509,0,-6044.86058643,-4588.29891324,0,0.00240789633089
7764.33640265,-4241934.86496,5468669.47957,0,-5996.48146721,-4651.34780897,0,0.00241241223326
7773.88663193,-4298969.00315,5423949.00279,0,-5947.44476623,-4713.886632,0,0.00241609830913
7783.43686121,-4355531.71091,5378633.72885,0,-5897.75586092,-4775.90852423,0,0.00241915494217
7792.98709048,-4411616.78553,5332728.62709,0,-5847.42020022,-4837.40668427,0,0.00242307425864
7802.53731976,-4467218.07665,5286238.73153,0,-5796.443304,-4898.37436816,0,0.00242848203136
7812.08754904,-4522329.48698,5239169.14035,0,-5744.83076246,-4958.8048901,0,0.0024327890199
7821.63777832,-4576944.97295,5191525.01526,0,-5692.58823547,-5018.69162321,0,0.00243114721722
7831.18800759,-4631058.54539,5143311.58102,0,-5639.72145202,-5078.02800022,0,0.0024216950307
7840.73823687,-4684664.27013,5094534.12477,0,-5586.23620955,-5136.80751424,0,0.00241226179495
7850.28846615,-4737756.26869,5045197.99551,0,-5532.13837331,-5195.02371943,0,0.00242236481451
7859.83869543,-4790328.71894,4995308.60348,0,-5477.43387574,-5252.67023173,0,0.00247381024663
7869.3889247,-4842375.85567,4944871.41958,0,-5422.12871581,-5309.74072955,0,0.00257132125775
7878.93915398,-4893891.97128,4893891.97478,0,-5366.22895838,-5366.22895446,0,0.00268850314614
7888.48938326,-4944871.41642,4842375.85949,0,-5309.74073349,-5422.12871189,0,0.00277552301114
7898.03961254,-4995308.60056,4790328.723,0,-5252.67023571,-5477.4338718,0,0.00278611807878
7907.58984181,-5045197.9927,4737756.27284,0,-5195.02372348,-5532.13836936,0,0.00271019999966
7917.14007109,-5094534.12193,4684664.27421,0,-5136.80751838,-5586.2362056,0,0.00259425997584
7926.69030037,-5143311.57811,4631058.54937,0,-5078.02800445,-5639.7214481,0,0.00251588906812
7936.24052965,-5191525.01238,4576944.97696,0,-5018.69162748,-5692.58823159,0,0.00250950315233
7945.79075892,-5239169.13745,4522329.49099,0,-4958.80489442,-5744.83075863,0,0.00251564915624
7955.3409882,-5286238.7286,4467218.08063,0,-4898.37437251,-5796.44330024,0,0.00252130993713
7964.89121748,-5332728.62412,4411616.78949,0,-4837.40668865,-5847.42019652,0,0.00252666157321
7974.44144676,-5378633.72585,4355531.71484,0,-4775.90852863,-5897.75585729,0,0.00253206852807
7983.99167603,-5423948.99977,4298969.00706,0,-4713.88663644,-5947.44476266,0,0.0025369924901
7993.54190531,-5468669.47653,4241934.86885,0,-4651.34781345,-5996.48146369,0,0.0025406403889
8003.09213459,-5512790.25203,4184435.55467,0,-4588.29891778,-6044.86058296,0,0.00254355398874
8012.64236387,-5556306.48793,4126477.36996,0,-4524.74686342,-6092.57681515,0,0.00254726196733
8022.19259314,-5599213.41221,4068066.6705,0,-4460.69861959,-6139.62492763,0,0.00255190377006
8031.74282242,-5641506.31968,4009209.86171,0,-4396.16120988,-6185.99976105,0,0.00255458760087
8041.2930517,-5683180.57245,3949913.39791,0,-4331.14171154,-6231.69622988,0,0.00255129060077
8050.84328098,-5724231.6005,3890183.78164,0,-4265.64725469,-6276.709323,0,0.00254253819889
8060.39351025,-5764654.90212,3830027.56294,0,-4199.68502154,-6321.0341042,0,0.0025391519325
8069.94373953,-5804446.04444,3769451.3386,0,-4133.26224558,-6364.66571278,0,0.00256144647431
8079.49396881,-5843600.66388,3708461.75147,0,-4066.38621083,-6407.59936405,0,0.00262710787271
8089.04419809,-5882114.46666,3647065.48973,0,-3999.064251,-6449.83034983,0,0.00273267355796
8098.59442736,-5919983.22924,3585269.28612,0,-3931.30374873,-6491.35403903,0,0.00284485929126
8108.14465664,-5957202.79885,3523079.91726,0,-3863.11213471,-6532.16587812,0,0.00291347683273
8117.69488592,-5993769.09389,3460504.20288,0,-3794.49688694,-6572.26139161,0,0.00290027107945
8127.2451152,-6029678.10445,3397549.00512,0,-3725.46552986,-6611.63618257,0,0.00280949828912
8136.79534447,-6064925.89277,3334221.22777,0,-3656.02563352,-6650.28593313,0,0.0026992520697
8146.34557375,-6099508.59371,3270527.81554,0,-3586.18481276,-6688.20640489,0,0.0026416908403
8155.89580303,-6133422.41498,3206475.75321,0,-3515.95072638,-6725.39343945,0,0.00264553767074
